Constraint,Body,Lower,Upper,Raw_violation,Relative_violation
"CentralBESS_per_phase_nlp_exclusivity_con[2,150]",1.9999697604424463e-08,,1e-08,9.999697604424463e-09,9.999697604424463e-09
"CentralBESS_per_phase_nlp_exclusivity_con[3,150]",1.9999697604424463e-08,,1e-08,9.999697604424463e-09,9.999697604424463e-09
"CentralBESS_per_phase_nlp_exclusivity_con[1,180]",1.999969751332708e-08,,1e-08,9.999697513327079e-09,9.999697513327079e-09
"CentralBESS_per_phase_nlp_exclusivity_con[2,180]",1.999969751332708e-08,,1e-08,9.999697513327079e-09,9.999697513327079e-09
"CentralBESS_per_phase_nlp_exclusivity_con[3,180]",1.999969751332708e-08,,1e-08,9.999697513327079e-09,9.999697513327079e-09
"CentralBESS_per_phase_nlp_exclusivity_con[1,1260]",1.999969697757309e-08,,1e-08,9.999696977573088e-09,9.999696977573088e-09
"CentralBESS_per_phase_nlp_exclusivity_con[2,1260]",1.999969697757309e-08,,1e-08,9.999696977573088e-09,9.999696977573088e-09
"CentralBESS_per_phase_nlp_exclusivity_con[3,1260]",1.999969697757309e-08,,1e-08,9.999696977573088e-09,9.999696977573088e-09
"CentralBESS_per_phase_nlp_exclusivity_con[1,1320]",1.9999696807431096e-08,,1e-08,9.999696807431096e-09,9.999696807431096e-09
"CentralBESS_per_phase_nlp_exclusivity_con[2,1320]",1.9999696807431096e-08,,1e-08,9.999696807431096e-09,9.999696807431096e-09
"CentralBESS_per_phase_nlp_exclusivity_con[3,1320]",1.9999696807431096e-08,,1e-08,9.999696807431096e-09,9.999696807431096e-09
"CentralBESS_per_phase_nlp_exclusivity_con[1,90]",1.999969662104364e-08,,1e-08,9.99969662104364e-09,9.99969662104364e-09
"CentralBESS_per_phase_nlp_exclusivity_con[2,90]",1.999969662104364e-08,,1e-08,9.99969662104364e-09,9.99969662104364e-09
"CentralBESS_per_phase_nlp_exclusivity_con[3,90]",1.999969662104364e-08,,1e-08,9.99969662104364e-09,9.99969662104364e-09
"CentralBESS_per_phase_nlp_exclusivity_con[1,210]",1.9999696557711913e-08,,1e-08,9.999696557711913e-09,9.999696557711913e-09
"CentralBESS_per_phase_nlp_exclusivity_con[2,210]",1.9999696557711913e-08,,1e-08,9.999696557711913e-09,9.999696557711913e-09
"CentralBESS_per_phase_nlp_exclusivity_con[3,210]",1.9999696557711913e-08,,1e-08,9.999696557711913e-09,9.999696557711913e-09
"CentralBESS_per_phase_nlp_exclusivity_con[1,600]",1.9999678769514302e-08,,1e-08,9.999678769514302e-09,9.999678769514302e-09
