Constraint,Body,Lower,Upper,Raw_violation,Relative_violation
"Idelta_re_con[feeder2_973,2,330]",-0.8993672737851739,0.0,0.0,0.8993672737851739,0.8993672737851739
"Idelta_im_con[feeder2_989,1,810]",-0.898136930720515,0.0,0.0,0.898136930720515,0.898136930720515
"Idelta_re_con[feeder2_989,2,330]",0.8976602167425654,0.0,0.0,0.8976602167425654,0.8976602167425654
"Idelta_re_con[feeder2_989,2,300]",0.897487297458099,0.0,0.0,0.897487297458099,0.897487297458099
"Idelta_re_con[feeder2_989,3,720]",-0.8972039687782853,0.0,0.0,0.8972039687782853,0.8972039687782853
"Idelta_re_con[feeder2_973,3,900]",0.8857275610789657,0.0,0.0,0.8857275610789657,0.8857275610789657
"Idelta_re_con[feeder2_989,3,900]",-0.8681446541295372,0.0,0.0,0.8681446541295372,0.8681446541295372
"Idelta_re_con[feeder2_973,1,840]",0.8667818196117878,0.0,0.0,0.8667818196117878,0.8667818196117878
"Idelta_im_con[feeder2_963,2,1290]",-0.8639645365830404,0.0,0.0,0.8639645365830404,0.8639645365830404
"Idelta_im_con[feeder2_973,3,1320]",-0.8629967143569957,0.0,0.0,0.8629967143569957,0.8629967143569957
"Idelta_im_con[feeder2_963,2,360]",-0.8560739018244305,0.0,0.0,0.8560739018244305,0.8560739018244305
"Idelta_re_con[feeder2_973,3,150]",0.8559920825064182,0.0,0.0,0.8559920825064182,0.8559920825064182
"Idelta_im_con[feeder2_952,2,360]",0.8558398224608936,0.0,0.0,0.8558398224608936,0.8558398224608936
"Idelta_re_con[feeder2_989,1,840]",-0.8544019617004892,0.0,0.0,0.8544019617004892,0.8544019617004892
"Idelta_im_con[feeder2_973,3,1200]",0.8508096163131995,0.0,0.0,0.8508096163131995,0.8508096163131995
"Idelta_re_con[feeder2_989,3,150]",-0.8478664574208779,0.0,0.0,0.8478664574208779,0.8478664574208779
"Idelta_im_con[feeder2_989,3,1200]",-0.84658117427729,0.0,0.0,0.84658117427729,0.84658117427729
"Idelta_im_con[feeder2_973,2,690]",-0.8438386112757144,0.0,0.0,0.8438386112757144,0.8438386112757144
"Idelta_im_con[feeder2_989,2,900]",0.836091839049776,0.0,0.0,0.836091839049776,0.836091839049776
"Idelta_im_con[feeder2_989,3,1320]",0.8360287302156579,0.0,0.0,0.8360287302156579,0.8360287302156579
"Idelta_im_con[feeder2_973,2,1350]",-0.8309440066514071,0.0,0.0,0.8309440066514071,0.8309440066514071
"Idelta_re_con[feeder2_973,3,990]",-0.8277561562135816,0.0,0.0,0.8277561562135816,0.8277561562135816
"Idelta_re_con[feeder2_1236,3,690]",-0.8246374113950878,0.0,0.0,0.8246374113950878,0.8246374113950878
"Idelta_im_con[feeder2_952,2,300]",0.8231364183880032,0.0,0.0,0.8231364183880032,0.8231364183880032
"Idelta_re_con[feeder2_989,3,990]",0.8160306771869728,0.0,0.0,0.8160306771869728,0.8160306771869728
"Idelta_re_con[feeder2_989,3,1050]",-0.8144616958861661,0.0,0.0,0.8144616958861661,0.8144616958861661
"Idelta_im_con[feeder2_973,2,900]",-0.80969505727262,0.0,0.0,0.80969505727262,0.80969505727262
"Idelta_re_con[feeder2_973,3,1050]",0.8028511367738247,0.0,0.0,0.8028511367738247,0.8028511367738247
"Idelta_im_con[feeder2_989,2,1350]",0.8016550102456638,0.0,0.0,0.8016550102456638,0.8016550102456638
"Idelta_re_con[feeder2_973,3,750]",-0.7968280082568526,0.0,0.0,0.7968280082568526,0.7968280082568526
"Idelta_re_con[feeder2_1236,3,1320]",-0.795926030841656,0.0,0.0,0.795926030841656,0.795926030841656
"Idelta_re_con[feeder2_1248,3,690]",0.7959176025251509,0.0,0.0,0.7959176025251509,0.7959176025251509
"Idelta_im_con[feeder2_989,2,1170]",-0.7950960968894972,0.0,0.0,0.7950960968894972,0.7950960968894972
"Idelta_re_con[feeder2_1248,3,1320]",0.7922617821222957,0.0,0.0,0.7922617821222957,0.7922617821222957
"Idelta_im_con[feeder2_963,3,30]",-0.789404402840439,0.0,0.0,0.789404402840439,0.789404402840439
"Idelta_re_con[feeder2_989,3,750]",0.7886008045034032,0.0,0.0,0.7886008045034032,0.7886008045034032
"Idelta_im_con[feeder2_973,1,1380]",0.785295767687785,0.0,0.0,0.785295767687785,0.785295767687785
"Idelta_im_con[feeder2_989,2,690]",0.7833254819292585,0.0,0.0,0.7833254819292585,0.7833254819292585
"Idelta_im_con[feeder2_952,2,150]",0.7814981745573277,0.0,0.0,0.7814981745573277,0.7814981745573277
"Idelta_re_con[feeder2_973,3,1140]",0.7786265565082431,0.0,0.0,0.7786265565082431,0.7786265565082431
"Idelta_im_con[feeder2_973,2,1170]",0.775896553729126,0.0,0.0,0.775896553729126,0.775896553729126
"Idelta_re_con[feeder2_989,3,1140]",-0.7733105993488607,0.0,0.0,0.7733105993488607,0.7733105993488607
"Idelta_re_con[feeder2_973,3,630]",-0.772765638306737,0.0,0.0,0.772765638306737,0.772765638306737
"Idelta_im_con[feeder2_973,3,1350]",0.7716604749657563,0.0,0.0,0.7716604749657563,0.7716604749657563
"Idelta_im_con[feeder2_973,3,360]",0.7697043980406306,0.0,0.0,0.7697043980406306,0.7697043980406306
"Idelta_im_con[feeder2_989,1,960]",-0.7691680727049328,0.0,0.0,0.7691680727049328,0.7691680727049328
"Idelta_re_con[feeder2_989,3,630]",0.7639395621567928,0.0,0.0,0.7639395621567928,0.7639395621567928
"Idelta_re_con[feeder2_989,3,660]",-0.7621997552919311,0.0,0.0,0.7621997552919311,0.7621997552919311
"Idelta_re_con[feeder2_973,3,660]",0.7616914762184024,0.0,0.0,0.7616914762184024,0.7616914762184024
"Idelta_im_con[feeder2_989,1,780]",0.7610619439843012,0.0,0.0,0.7610619439843012,0.7610619439843012
"Idelta_im_con[feeder2_973,3,150]",0.7610560471493955,0.0,0.0,0.7610560471493955,0.7610560471493955
"Idelta_im_con[feeder2_989,3,150]",-0.7582839183835062,0.0,0.0,0.7582839183835062,0.7582839183835062
"Idelta_im_con[feeder2_989,1,450]",-0.756671113216533,0.0,0.0,0.756671113216533,0.756671113216533
